Time,Trigger,AngleAnkl,AngleKnee,AngleHip,SpeedAnkl,SpeedKnee,SpeedHip,MedialGastrocnemius,VastusMedialis,GluteusMaximus,DiscretizedTrigger,DiscretizedMovement,DiscretizedMedialGastrocnemius,DiscretizedVastusMedialis,DiscretizedGluteusMaximus
314,0.18027,0.17938,0.264669,0.266666,0.236209,0.492914,0.482192,-13.6815,-12.9619,-8.0902,2,1,3,3,3
315,0.18018,0.178226,0.263895,0.266687,0.234651,0.494527,0.484186,-12.5191,-13.4339,-8.6292,2,1,3,3,3
316,0.18027,0.177076,0.263116,0.266732,0.232794,0.496325,0.487136,-11.7554,-13.1248,-9.28159,2,1,3,3,3
317,0.18027,0.175887,0.262355,0.266863,0.230695,0.498331,0.491092,-11.9277,-12.3206,-10.1331,2,1,3,3,3
318,0.18018,0.174636,0.26164,0.267104,0.228478,0.500524,0.495734,-12.3498,-10.8668,-10.6497,2,1,3,3,3
319,0.18027,0.173319,0.261005,0.267371,0.2262,0.502846,0.500795,-12.4412,-9.81623,-10.8025,2,1,3,3,3
320,0.18018,0.171948,0.260426,0.267621,0.223862,0.505248,0.506111,-12.4077,-9.73756,-10.8346,2,1,3,3,3
321,0.18018,0.170532,0.259861,0.267873,0.221506,0.507691,0.511129,-12.4727,-11.131,-10.9269,2,1,3,3,3
322,0.18008,0.169072,0.259326,0.268149,0.21927,0.51008,0.515235,-12.5998,-11.4108,-10.8692,2,1,3,3,3
323,0.18008,0.167554,0.258845,0.268497,0.217355,0.512292,0.518246,-12.7628,-10.3406,-10.6655,2,1,3,3,3
324,0.18037,0.166001,0.258395,0.268898,0.21592,0.514274,0.520203,-13.0598,-9.27031,-10.2624,2,1,3,3,3
325,0.18018,0.16445,0.257957,0.269289,0.215044,0.516012,0.521254,-13.3198,-8.19411,-9.74655,2,1,3,3,3
326,0.18027,0.162904,0.257536,0.269699,0.214708,0.517529,0.5218,-13.4551,-7.64883,-9.67184,2,1,3,3,3
327,0.18018,0.161353,0.257125,0.270131,0.214831,0.518897,0.522261,-14.2215,-7.25535,-9.93402,2,1,3,3,3
328,0.18018,0.159802,0.256718,0.270518,0.215367,0.520089,0.522895,-16.4423,-6.93311,-9.93378,2,1,3,3,3
329,0.18018,0.158263,0.25631,0.270833,0.216302,0.521012,0.523965,-18.1826,-6.86491,-9.94145,2,1,2,3,3
330,0.18027,0.156756,0.25591,0.271136,0.217566,0.521697,0.525874,-18.3063,-7.22137,-9.89707,2,1,2,3,3
331,0.18027,0.155288,0.25554,0.271461,0.218991,0.522282,0.529202,-17.9552,-8.12422,-9.74144,2,1,2,3,3
332,0.18027,0.153863,0.255201,0.271764,0.220427,0.52284,0.534098,-17.1657,-9.2607,-9.78065,2,1,2,3,3
333,0.18018,0.152466,0.254882,0.272064,0.221831,0.523389,0.540066,-16.486,-9.78206,-10.0715,2,1,3,3,3
334,0.18027,0.151075,0.254565,0.272447,0.223162,0.523941,0.546649,-15.6855,-9.97909,-10.5005,2,1,3,3,3
335,0.18027,0.149709,0.254215,0.272929,0.224312,0.524482,0.553581,-15.0279,-10.0034,-10.9913,2,1,3,3,3
336,0.18027,0.148385,0.253834,0.273507,0.225142,0.524996,0.560564,-14.7858,-9.77677,-11.3464,2,1,3,3,3
337,0.18027,0.147085,0.253462,0.274202,0.225562,0.525483,0.567269,-16.0088,-9.81779,-11.6094,2,1,3,3,3
338,0.18027,0.145774,0.253122,0.275017,0.225586,0.526014,0.57367,-15.9877,-10.2546,-11.994,2,1,3,3,3
339,0.18027,0.144445,0.252805,0.275876,0.225274,0.52669,0.579881,-14.5787,-10.463,-12.4622,2,1,3,3,3
340,0.18027,0.143119,0.252502,0.276689,0.224715,0.527529,0.585409,-13.1237,-10.4957,-12.4894,2,1,3,3,3
341,0.18027,0.141795,0.252205,0.277428,0.223979,0.528518,0.58958,-12.3758,-10.432,-11.9086,2,1,3,3,3
342,0.18018,0.140445,0.251908,0.278124,0.223099,0.529622,0.592436,-12.297,-10.4312,-11.3764,2,1,3,3,3
343,0.18027,0.13904,0.251615,0.278837,0.222182,0.530698,0.594531,-12.8624,-10.5351,-10.9297,2,1,3,3,3
344,0.18018,0.137592,0.251338,0.279597,0.221412,0.531595,0.596463,-14.0875,-10.3984,-10.8138,2,1,3,3,3
345,0.18018,0.136126,0.251107,0.280428,0.220905,0.532262,0.598751,-15.3363,-10.063,-11.1473,2,1,3,3,3
346,0.18018,0.13466,0.250919,0.281337,0.220628,0.532777,0.601918,-15.6176,-9.49801,-11.8531,2,1,3,3,3
347,0.18018,0.133195,0.25073,0.282234,0.22049,0.533258,0.606214,-14.8723,-8.7705,-12.8406,2,1,3,3,3
348,0.18027,0.131734,0.250534,0.283054,0.220459,0.53377,0.61125,-14.2088,-8.19127,-13.2185,2,1,3,3,3
349,0.18018,0.130277,0.250335,0.283863,0.220522,0.534329,0.616396,-14.5726,-7.66773,-12.8919,2,1,3,3,3
350,0.18027,0.128845,0.250115,0.284756,0.220608,0.53489,0.621478,-14.2096,-7.23688,-13.2186,2,1,3,3,3
351,0.18018,0.127464,0.249872,0.285745,0.220659,0.535378,0.626689,-14.4061,-7.07739,-13.9394,2,1,3,3,2
352,0.18018,0.126116,0.249612,0.286787,0.220639,0.535787,0.632147,-14.7422,-7.12033,-14.1845,2,1,3,3,2
353,0.18018,0.124755,0.249372,0.287868,0.220495,0.536203,0.638147,-14.6609,-7.18163,-14.009,2,1,3,3,2
354,0.18027,0.123354,0.249182,0.289,0.220211,0.536718,0.645224,-14.443,-7.35969,-14.786,2,1,3,3,2
355,0.18018,0.12192,0.249026,0.290128,0.219818,0.537334,0.6532,-14.6726,-7.63033,-15.4035,2,1,3,3,2
356,0.18027,0.120459,0.248893,0.29123,0.219365,0.538019,0.661009,-15.4535,-7.78567,-15.6517,2,1,3,3,2
357,0.18008,0.118969,0.24876,0.29239,0.218895,0.53873,0.667944,-16.0954,-7.58022,-15.6959,2,1,3,3,2
358,0.18018,0.117485,0.248609,0.293646,0.21848,0.539415,0.674174,-15.9981,-7.27743,-15.6059,2,1,3,3,2
359,0.18027,0.116019,0.248455,0.294954,0.218279,0.540006,0.679951,-15.1498,-7.17606,-15.4357,2,1,3,3,2
360,0.18018,0.114539,0.248311,0.29633,0.218487,0.540408,0.685052,-13.9611,-7.35202,-15.4439,2,1,3,3,2
361,0.18027,0.113048,0.248177,0.297828,0.219195,0.54061,0.689272,-13.0815,-7.63448,-16.1179,2,1,3,3,2
362,0.18018,0.11157,0.248054,0.299379,0.220363,0.540703,0.692714,-12.3382,-7.87965,-17.2311,2,1,3,3,1
363,0.18018,0.110115,0.247931,0.300851,0.22195,0.540781,0.695377,-11.8465,-8.14545,-17.2259,2,1,3,3,1
364,0.18027,0.108682,0.247801,0.302254,0.223872,0.540932,0.697207,-11.74,-8.42095,-17.1437,2,1,3,3,1
365,0.18037,0.107267,0.247676,0.303687,0.225994,0.541151,0.698378,-12.3526,-8.46801,-16.6823,2,1,3,3,1
366,0.18018,0.105888,0.247557,0.30515,0.228326,0.541352,0.698964,-13.2816,-8.33278,-15.3272,2,1,3,3,2
367,0.18018,0.104588,0.247425,0.306565,0.23093,0.541514,0.69887,-14.1863,-8.29482,-13.8225,2,1,3,3,2
368,0.18027,0.103364,0.247283,0.307938,0.233745,0.541666,0.698567,-15.4878,-8.52189,-13.2667,2,1,3,3,3
369,0.18027,0.102182,0.247146,0.309321,0.236645,0.541818,0.699022,-17.3592,-9.01796,-12.9593,2,1,2,3,3
370,0.18027,0.101043,0.247025,0.310743,0.239511,0.541969,0.700758,-18.1141,-9.58844,-12.5846,2,1,2,3,3
371,0.18027,0.0999279,0.246929,0.312225,0.242237,0.542144,0.703683,-17.8432,-9.74034,-12.3074,2,1,2,3,3
372,0.18018,0.0988177,0.246836,0.313736,0.244731,0.542424,0.707513,-16.9977,-9.29213,-12.4071,2,1,2,3,3
373,0.18018,0.0977581,0.246725,0.315207,0.246942,0.542887,0.712043,-16.9328,-8.84384,-12.6996,2,1,2,3,3
374,0.18027,0.0967762,0.246611,0.316625,0.248885,0.543528,0.717164,-16.3247,-8.99476,-12.9735,2,1,3,3,3
375,0.18018,0.0958437,0.246507,0.318097,0.250669,0.544332,0.722581,-15.5703,-9.59702,-13.2108,2,1,3,3,3
376,0.18027,0.0949266,0.246403,0.319681,0.252412,0.545349,0.727909,-15.5602,-10.5686,-13.4399,2,1,3,3,2
377,0.18018,0.0940068,0.246289,0.321345,0.25416,0.546604,0.733002,-16.2416,-11.9133,-13.9346,2,1,3,3,2
378,0.18018,0.0930779,0.24619,0.323092,0.255937,0.548078,0.738066,-16.4531,-12.3801,-14.4749,2,1,3,3,2
379,0.18018,0.0921449,0.246144,0.324889,0.257742,0.549771,0.743304,-15.6273,-11.2729,-14.6819,2,1,3,3,2
380,0.18027,0.0912319,0.246146,0.326656,0.259507,0.551587,0.748499,-16.6117,-9.59794,-14.4931,2,1,3,3,2
381,0.18027,0.0903589,0.246155,0.328411,0.261195,0.55339,0.753134,-16.6483,-9.12531,-13.8761,2,1,3,3,2
382,0.18008,0.0895322,0.246189,0.330189,0.262856,0.555157,0.756862,-15.0171,-9.34332,-13.3625,2,1,3,3,3
383,0.18018,0.088756,0.246285,0.331973,0.264521,0.556912,0.759975,-14.8401,-9.80125,-13.4123,2,1,3,3,3
384,0.18027,0.0880235,0.246422,0.333769,0.266165,0.558647,0.762818,-16.2256,-9.92793,-13.8056,2,1,3,3,2
385,0.18027,0.087319,0.246571,0.335629,0.267726,0.560307,0.765491,-16.1658,-9.50183,-13.9368,2,1,3,3,2
386,0.18008,0.0866492,0.246729,0.337533,0.269095,0.561844,0.768442,-15.0763,-8.66449,-13.7425,2,1,3,3,2
387,0.18027,0.0859981,0.24687,0.339411,0.270162,0.563324,0.772059,-13.8367,-8.09491,-13.9494,2,1,3,3,2
388,0.18018,0.0853319,0.246996,0.34126,0.270924,0.564827,0.776235,-12.9884,-8.05488,-14.7836,2,1,3,3,2
389,0.18018,0.0846627,0.247146,0.343138,0.271433,0.566309,0.781122,-12.4766,-8.51562,-15.0601,2,1,3,3,2
390,0.18027,0.0840007,0.247334,0.345093,0.271721,0.56777,0.786973,-11.5584,-9.40992,-15.2974,2,1,3,3,2
391,0.18018,0.0833443,0.247562,0.347073,0.271857,0.569331,0.793421,-10.7435,-10.4999,-15.4755,2,1,3,3,2
392,0.18027,0.082692,0.247819,0.349043,0.271925,0.571072,0.800033,-10.3221,-11.2487,-15.2082,2,1,3,3,2
393,0.18027,0.0820236,0.248087,0.35107,0.271963,0.572986,0.806791,-10.1876,-11.4537,-14.9216,2,1,3,3,2
394,0.18018,0.0813322,0.248381,0.353178,0.272028,0.57503,0.81361,-9.69978,-11.1079,-14.6633,2,1,3,3,2
395,0.18018,0.0806507,0.248711,0.355337,0.272166,0.577149,0.820194,-9.13992,-10.3742,-14.1676,2,1,3,3,2
396,0.18027,0.0799873,0.249056,0.357603,0.272324,0.57934,0.826231,-8.91602,-9.94313,-13.3441,2,1,3,3,3
397,0.18018,0.0793197,0.249419,0.359978,0.272437,0.581665,0.831473,-9.47117,-9.49064,-12.49,2,1,3,3,3
398,0.18027,0.0786581,0.249823,0.362341,0.272511,0.584202,0.835942,-11.8279,-9.56773,-11.9628,2,1,3,3,3
399,0.18027,0.0780121,0.250265,0.364668,0.272568,0.58708,0.839588,-11.3762,-10.4597,-12.0382,2,1,3,3,3
400,0.18027,0.0773696,0.250733,0.366992,0.272594,0.590376,0.841983,-9.32425,-12.1807,-12.2012,2,1,3,3,3
401,0.18027,0.0767292,0.251216,0.369312,0.272507,0.59405,0.843037,-8.88882,-12.9212,-12.0528,2,1,3,3,3
402,0.18018,0.0760999,0.251733,0.371647,0.27223,0.598111,0.843313,-10.3138,-11.9836,-11.7458,2,1,3,3,3
403,0.18008,0.0754588,0.252322,0.374004,0.271775,0.60258,0.843356,-10.7198,-10.7137,-11.4164,2,1,3,3,3
404,0.18027,0.0747871,0.25298,0.376341,0.271199,0.607382,0.843816,-10.2408,-10.0337,-11.0209,2,1,3,3,3
405,0.18018,0.0741094,0.253709,0.37866,0.270536,0.612427,0.845371,-10.8708,-10.0645,-10.588,2,1,3,3,3
406,0.18027,0.0734367,0.254536,0.38099,0.269887,0.617648,0.848062,-11.9419,-10.6823,-10.1073,2,1,3,3,3
407,0.18018,0.0727477,0.255454,0.383277,0.26942,0.622964,0.851793,-11.7986,-11.4941,-9.6874,2,1,3,3,3
408,0.18018,0.0720249,0.256435,0.385521,0.269277,0.628273,0.856568,-10.066,-12.3312,-9.47628,2,1,3,3,3
409,0.18018,0.0712743,0.257491,0.387843,0.26957,0.633486,0.862108,-8.27946,-13.3546,-9.45814,2,1,3,3,3
410,0.18018,0.0705113,0.258627,0.390271,0.270384,0.63856,0.868101,-9.6202,-13.6279,-9.53484,2,1,3,3,3
411,0.18018,0.0697489,0.259822,0.392773,0.271706,0.643488,0.874168,-10.2742,-12.717,-9.65056,2,1,3,3,3
412,0.18027,0.0689982,0.26107,0.395353,0.27346,0.648224,0.879845,-9.8974,-11.7438,-9.71155,2,1,3,3,3
413,0.18018,0.068288,0.262364,0.397984,0.275586,0.652671,0.885096,-9.66302,-11.4768,-9.6588,2,1,3,3,3
414,0.18018,0.0676524,0.263699,0.400673,0.278026,0.656805,0.890122,-9.93892,-11.462,-9.66205,2,1,3,3,3
415,0.18018,0.0670982,0.26508,0.403416,0.280672,0.660605,0.894614,-9.83769,-11.6793,-9.72299,2,1,3,3,3
416,0.18018,0.0666204,0.266529,0.406157,0.283367,0.663985,0.898004,-9.30665,-12.0979,-9.77038,2,1,3,3,3
417,0.18027,0.0662034,0.268052,0.408863,0.285984,0.666948,0.900156,-8.66246,-12.6419,-9.87979,2,1,3,3,3
418,0.18018,0.0658232,0.269636,0.411503,0.288415,0.669586,0.901284,-8.48686,-13.0866,-10.0297,2,1,3,3,3
419,0.18027,0.0654693,0.271257,0.414095,0.290577,0.672001,0.901812,-8.95293,-13.3761,-9.9524,2,1,3,3,3
420,0.18027,0.0651325,0.272886,0.416732,0.292441,0.674288,0.902214,-9.65201,-13.7606,-9.83323,2,1,3,3,3
421,0.18027,0.0648049,0.274519,0.419453,0.294022,0.67655,0.902917,-9.42147,-14.2447,-9.90956,2,1,3,3,3
422,0.18018,0.0644807,0.276151,0.422203,0.295381,0.678871,0.90437,-8.3578,-14.5896,-10.1394,2,1,3,3,3
423,0.18018,0.064155,0.27777,0.424929,0.296621,0.681312,0.906732,-7.3091,-14.2971,-10.4371,2,1,3,3,3
424,0.18008,0.0638418,0.279393,0.427601,0.297843,0.683983,0.909773,-6.4561,-13.0622,-10.8082,2,1,3,3,3
425,0.18018,0.0635426,0.281057,0.430254,0.299087,0.686985,0.913084,-5.80172,-12.4873,-11.2626,2,1,3,3,3
426,0.18018,0.0632595,0.28278,0.432959,0.300366,0.690368,0.916023,-5.63112,-13.1742,-11.7427,2,1,3,3,3
427,0.18018,0.063014,0.284567,0.43572,0.301696,0.69418,0.918158,-6.46919,-14.1883,-12.2703,2,1,3,3,3
428,0.18027,0.0628035,0.286432,0.438554,0.303092,0.698448,0.919582,-9.84924,-14.7895,-12.8557,2,1,3,3,3
429,0.18027,0.0626154,0.288375,0.441461,0.30458,0.703131,0.920388,-11.1422,-14.6972,-13.3814,2,1,3,3,3
430,0.18018,0.0624587,0.290384,0.444376,0.306191,0.708104,0.920412,-11.0637,-14.1332,-13.8747,2,1,3,3,2
431,0.18018,0.0623307,0.292462,0.447262,0.307931,0.71323,0.919444,-11.6375,-13.5323,-14.2673,2,1,3,3,2
432,0.18027,0.0622084,0.294597,0.450108,0.309789,0.718418,0.917464,-9.17733,-13.0801,-14.6515,2,1,3,3,2
433,0.18018,0.0620927,0.296777,0.452891,0.311719,0.723595,0.914861,-8.95817,-12.8113,-15.1646,2,1,3,3,2
434,0.18027,0.0619942,0.299023,0.455644,0.31365,0.728667,0.912347,-8.65936,-12.7288,-15.7471,2,1,3,3,2
435,0.18027,0.0619216,0.301364,0.458391,0.315557,0.733536,0.91058,-7.9371,-12.8549,-16.1879,2,1,3,3,2
436,0.18027,0.0618917,0.303781,0.461081,0.317477,0.738167,0.910205,-6.8792,-12.8402,-16.4905,2,1,3,3,2
437,0.18027,0.0619183,0.306246,0.463693,0.319494,0.74253,0.91166,-6.11642,-12.5949,-16.6651,2,1,3,3,1
438,0.18018,0.0620016,0.308775,0.466261,0.321686,0.746589,0.91494,-5.30058,-12.646,-16.8443,2,1,3,3,1
439,0.18027,0.0621212,0.311381,0.468864,0.324066,0.750369,0.920105,-4.49812,-12.4571,-17.2752,2,1,3,3,1
440,0.18027,0.0622595,0.314043,0.471573,0.326598,0.753903,0.9273,-3.86426,-11.4565,-17.5301,2,1,3,3,1
441,0.18027,0.0624013,0.316732,0.474406,0.329277,0.757173,0.936228,-3.49677,-10.7525,-17.3518,2,1,3,3,1
442,0.18018,0.0625441,0.319435,0.477355,0.332158,0.760211,0.946277,-3.31065,-10.9708,-17.3797,2,1,3,3,1
443,0.18027,0.0627257,0.322161,0.480406,0.335264,0.76312,0.95676,-3.89974,-11.6211,-17.6432,2,1,3,3,1
444,0.18018,0.0629874,0.324907,0.483512,0.338583,0.765953,0.966901,-4.14665,-12.5124,-17.748,2,1,3,3,1
445,0.18027,0.0633224,0.327671,0.486636,0.342092,0.768733,0.975987,-3.8868,-13.4073,-17.6475,2,1,3,3,1
446,0.18027,0.0637038,0.330479,0.489839,0.345768,0.771515,0.983443,-4.12631,-14.1821,-17.3247,2,1,3,3,1
447,0.18027,0.0641287,0.333343,0.493167,0.349579,0.774325,0.989027,-5.06247,-15.0564,-17.0944,2,1,3,3,1
448,0.18027,0.0646229,0.33625,0.496563,0.353461,0.777152,0.992868,-5.96946,-16.253,-17.066,2,1,3,2,1
449,0.18018,0.0652161,0.339202,0.499931,0.3573,0.779995,0.995265,-6.20308,-17.45,-17.4517,2,1,3,2,1
450,0.18037,0.0658927,0.3422,0.503225,0.361035,0.782856,0.996769,-7.39155,-18.4176,-17.5748,2,1,3,2,1
451,0.18027,0.0666193,0.345232,0.506472,0.364702,0.785677,0.99807,-9.19201,-19.2005,-17.4507,2,1,3,2,1
452,0.179,0.0673772,0.348309,0.509712,0.368353,0.788378,0.999281,-8.94463,-19.7161,-17.774,2,1,3,2,1
453,0.17725,0.0681603,0.351428,0.512951,0.372001,0.7909,0.999966,-8.3832,-19.2392,-18.5363,2,1,3,2,1
454,0.17324,0.0689834,0.354559,0.516186,0.375587,0.793235,1,-8.91431,-19.3129,-19.1203,2,1,3,2,1
455,0.17041,0.069848,0.357693,0.519422,0.379029,0.795448,0.999626,-9.93137,-20.114,-19.0029,2,1,3,1,1
456,0.16523,0.0707439,0.360863,0.522665,0.382284,0.797591,0.999091,-10.4975,-20.6449,-18.3241,2,1,3,1,1
457,0.15957,0.0717112,0.364088,0.52597,0.385363,0.799689,0.99847,-10.498,-20.3205,-17.8176,2,1,3,1,1
458,0.1541,0.0727736,0.367331,0.529378,0.388274,0.801789,0.997611,-10.5336,-20.1271,-17.7016,2,1,3,1,1
459,0.14912,0.0739,0.370584,0.532802,0.391014,0.803937,0.996336,-10.5667,-20.3695,-17.483,2,1,3,1,1
460,0.14492,0.0750739,0.373857,0.536143,0.393613,0.806167,0.994587,-10.0295,-20.1417,-17.3406,2,1,3,1,1
461,0.14326,0.0762804,0.377149,0.539396,0.396105,0.808477,0.992451,-9.81304,-20.4687,-17.8182,2,1,3,1,1
462,0.13867,0.0775069,0.38048,0.542572,0.398536,0.810817,0.989953,-10.1299,-20.3061,-18.2791,2,1,3,1,1
463,0.13525,0.0787424,0.383856,0.545709,0.400993,0.813125,0.986957,-9.7756,-19.7228,-18.7042,2,1,3,2,1
464,0.12959,0.0799775,0.38726,0.54886,0.403583,0.815394,0.983523,-9.65795,-18.9549,-18.7231,2,1,3,2,1
465,0.12588,0.0812135,0.390699,0.552026,0.406476,0.817651,0.980147,-11.4274,-18.3851,-18.7258,2,1,3,2,1
466,0.12422,0.0824705,0.394188,0.555185,0.409842,0.819907,0.977458,-13.6068,-18.9408,-18.8386,2,1,3,2,1
467,0.11787,0.083786,0.397707,0.558326,0.413741,0.822186,0.975653,-14.0734,-19.5281,-18.9757,2,1,3,2,1
468,0.11689,0.0851717,0.401241,0.561473,0.418176,0.824496,0.974412,-14.0534,-19.783,-19.0891,2,1,3,2,1
469,0.11201,0.0866251,0.404795,0.564618,0.423127,0.826777,0.97344,-14.7352,-20.1022,-18.7974,2,1,3,1,1
470,0.10898,0.0881723,0.408373,0.567717,0.42858,0.828998,0.972525,-15.5275,-20.5276,-18.2329,2,1,3,1,1
471,0.10742,0.089845,0.41197,0.570803,0.434496,0.831176,0.971313,-16.1193,-20.5496,-18.091,2,1,3,1,1
472,0.10205,0.0916476,0.415579,0.573916,0.44077,0.833279,0.969597,-16.0806,-21.0404,-18.033,2,1,3,1,1
473,0.10342,0.093561,0.419228,0.57704,0.447269,0.835342,0.967504,-14.0344,-21.2703,-18.0722,2,1,3,1,1
474,0.10254,0.0955585,0.422936,0.580153,0.453852,0.837483,0.965182,-12.3623,-20.941,-18.1398,2,1,3,1,1
475,0.10215,0.0976275,0.42669,0.583237,0.460384,0.839726,0.962678,-11.5236,-20.1224,-18.2928,2,1,3,1,1
476,0.09873,0.0997757,0.43046,0.586313,0.466708,0.842048,0.960211,-11.1649,-19.2788,-18.497,2,1,3,2,1
477,0.09697,0.102027,0.434238,0.589399,0.472682,0.844468,0.957888,-11.0027,-18.7752,-19.1395,2,1,3,2,1
478,0.09404,0.104392,0.438038,0.592431,0.478299,0.846938,0.955458,-10.6196,-17.9946,-20.365,2,1,3,2,1
479,0.09248,0.106856,0.441849,0.595381,0.483662,0.849355,0.952758,-9.85503,-17.3267,-21.7879,2,1,3,2,1
480,0.08809,0.109416,0.445696,0.598315,0.488887,0.851656,0.949973,-9.76716,-17.5244,-21.3457,2,1,3,2,1
481,0.08535,0.112059,0.449606,0.601262,0.494076,0.853852,0.947484,-10.3964,-18.1898,-20.2427,2,1,3,2,1
482,0.08496,0.114752,0.453553,0.60421,0.499276,0.855994,0.945487,-11.0073,-18.9986,-19.6274,2,1,3,2,1
483,0.08252,0.117469,0.457534,0.607177,0.504427,0.858092,0.943811,-12.0488,-19.8478,-19.3667,2,1,3,2,1
484,0.08018,0.120215,0.461565,0.610147,0.50941,0.860096,0.942312,-13.4727,-20.2753,-19.1642,2,1,3,1,1
485,0.08047,0.123034,0.465611,0.613084,0.51413,0.861979,0.941129,-14.9067,-20.3385,-18.6043,2,1,3,1,1
486,0.08027,0.125953,0.469651,0.615972,0.518595,0.86375,0.940173,-15.5986,-20.8337,-18.4772,2,1,3,1,1
487,0.0792,0.128969,0.473706,0.618846,0.522924,0.86542,0.93904,-16.19,-22.0087,-17.7999,2,2,3,1,1
488,0.07764,0.132093,0.477785,0.621767,0.527251,0.867083,0.937604,-17.1794,-22.877,-17.3139,2,2,2,1,1
489,0.07637,0.135321,0.481885,0.62472,0.531637,0.868842,0.936041,-18.2777,-22.731,-17.302,2,2,2,1,1
490,0.07383,0.138608,0.485992,0.627641,0.536054,0.870709,0.934445,-19.0265,-21.7845,-17.2907,2,2,1,1,1
491,0.07246,0.141908,0.490107,0.630513,0.540412,0.872752,0.932797,-19.4212,-20.4975,-17.0952,2,2,1,1,1
492,0.06973,0.145198,0.494248,0.633377,0.544614,0.875109,0.931129,-20.1442,-19.3496,-16.6478,2,2,1,2,2
493,0.0668,0.148513,0.49842,0.63625,0.548657,0.87778,0.929598,-20.6974,-18.5628,-15.9231,2,2,1,2,2
494,0.06465,0.151918,0.502638,0.639095,0.552609,0.880682,0.928183,-20.4557,-18.0909,-15.3897,2,2,1,2,2
495,0.06338,0.155429,0.506922,0.641912,0.55655,0.883748,0.926472,-20.6954,-17.9926,-15.1028,2,2,1,2,2
496,0.06348,0.159017,0.51125,0.644742,0.560566,0.88687,0.924164,-21.1221,-18.4138,-15.1817,2,2,1,2,2
497,0.06152,0.162666,0.5156,0.647575,0.56473,0.889929,0.921402,-21.9814,-18.6652,-15.572,2,2,1,2,2
498,0.05986,0.16637,0.520006,0.650367,0.569044,0.892821,0.918329,-22.6289,-18.1994,-16.4737,2,2,1,2,2
499,0.05898,0.170126,0.524487,0.653137,0.573457,0.895504,0.914891,-22.9979,-17.4909,-17.5851,2,2,1,2,1
500,0.05791,0.173939,0.529014,0.655956,0.5779,0.898044,0.911123,-23.2509,-17.0659,-18.6232,2,2,1,2,1
501,0.05723,0.177823,0.533574,0.658809,0.582343,0.900508,0.907096,-21.488,-16.596,-20.0767,2,2,1,2,1
502,0.05664,0.181779,0.538156,0.661571,0.586847,0.902902,0.902823,-20.5369,-16.3072,-21.5015,2,2,1,2,1
503,0.05508,0.185797,0.542731,0.66419,0.591516,0.905213,0.898456,-20.3535,-16.482,-21.4736,2,2,1,2,1
504,0.05479,0.189868,0.547291,0.666763,0.596367,0.907401,0.89421,-21.0579,-16.9063,-19.9699,2,2,1,2,1
505,0.05361,0.193992,0.551853,0.669355,0.601315,0.909408,0.889945,-21.7824,-17.7138,-19.511,1,2,1,2,1
506,0.05303,0.198192,0.556452,0.671942,0.606298,0.911255,0.885275,-22.6743,-18.4902,-18.85,1,2,1,2,1
507,0.05059,0.20249,0.561124,0.674507,0.611338,0.912992,0.88028,-22.1334,-19.2312,-18.4823,1,2,1,2,1
508,0.05146,0.206886,0.56587,0.677035,0.616557,0.914637,0.875538,-20.9887,-19.6719,-19.1611,1,2,1,2,1
509,0.05088,0.211369,0.570648,0.679549,0.622078,0.916189,0.871368,-20.7072,-19.3482,-20.925,1,2,1,2,1
510,0.0501,0.215948,0.575425,0.682087,0.627896,0.917614,0.867575,-21.1393,-18.3968,-21.5552,1,2,1,2,1
511,0.04883,0.2206,0.580201,0.684622,0.633979,0.918808,0.86373,-21.5994,-18.0372,-20.767,1,2,1,2,1
512,0.04873,0.225285,0.584986,0.687076,0.64031,0.919661,0.859442,-21.7909,-18.4792,-21.0532,1,2,1,2,1
513,0.04746,0.230018,0.589779,0.689429,0.646871,0.920105,0.854364,-21.3931,-18.7612,-22.1056,1,2,1,2,1
514,0.0459,0.234851,0.59457,0.691763,0.653679,0.920115,0.848251,-21.056,-19.0008,-20.7249,1,2,1,2,1
515,0.04473,0.239846,0.59936,0.694122,0.660755,0.919743,0.841262,-20.3015,-20.1629,-19.6583,1,2,1,1,1
516,0.04346,0.245001,0.60415,0.696454,0.668086,0.919051,0.834018,-19.5667,-20.8608,-18.9142,1,2,1,1,1
517,0.04287,0.250253,0.60893,0.698768,0.675631,0.918033,0.827184,-19.1387,-20.1054,-19.3957,1,2,1,1,1
518,0.04141,0.255599,0.613693,0.701076,0.683386,0.916655,0.8211,-19.9199,-21.0118,-19.7236,1,2,1,1,1
519,0.04004,0.261064,0.618442,0.703296,0.691317,0.914903,0.815538,-21.9165,-22.9081,-18.9991,1,2,1,1,1
520,0.03926,0.266658,0.623181,0.705358,0.699297,0.912804,0.809789,-22.5798,-23.152,-17.975,1,2,1,1,1
521,0.03906,0.272386,0.627891,0.70729,0.707249,0.910399,0.803189,-21.572,-22.1961,-17.6113,1,2,1,1,1
522,0.03818,0.278231,0.632559,0.709195,0.71524,0.907607,0.795539,-21.8071,-22.008,-17.5173,1,2,1,1,1
523,0.0375,0.284178,0.637175,0.711197,0.723401,0.904307,0.787218,-21.4338,-22.9079,-17.0387,1,2,1,1,1
524,0.03574,0.290222,0.641731,0.713305,0.731761,0.900492,0.778886,-20.1438,-23.8115,-16.6732,1,2,1,1,1
525,0.03613,0.296378,0.64624,0.715412,0.740226,0.896197,0.771363,-18.772,-22.886,-16.4513,1,2,1,1,2
